Document_Index,Assigned_Topic,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28
4636,1,0.024410884673082157,0.054575713881261013,0.020588577563526743,0.05376656682835994,0.005307484481065218,0.02456340115862025,0.020205251272955315,0.0486968318879611,0.015503009580633963,0.012247913327390135,0.024895019842742852,0.010113283871862968,0.007849992044966468,0.00820652770991228,0.012663294350429203,0.005678022002896168,0.0029506364797796504,0.007729485120882951,0.004629243247526934,0.007034073204287951,0.003208883525875804,0.004959621967709141,0.004571945959492886,0.004995435485697464,0.0031175782252453443,0.0042854633841773624,0.0006170351176268563,0.0014479291589556882,0.00411330596053699
4637,5,3.320882807386429e-27,4.182400034838498e-27,1.963762973223933e-27,5.5714070611640146e-27,7.92238409168734e-28,0.9688901466311947,2.7614571070228543e-27,3.021368666321359e-27,1.8944345447064374e-27,1.705708263452132e-27,3.769257928670239e-27,1.413573306401018e-27,1.1309677663719615e-27,7.411385022929763e-28,1.507486722462133e-27,7.354606524483783e-28,3.6871396065299593e-28,6.445368639910944e-28,6.04826976566582e-28,7.945825471320074e-28,4.406806258334864e-28,7.019354367663141e-28,5.993208342023798e-28,2.150712353260347e-27,3.865718483393398e-28,5.1484442732487e-28,7.161178279766977e-29,1.8858649478290314e-28,6.065283693595435e-28
4638,8,0.023581385292304448,0.03641024988959741,0.01717770753026832,0.04015561358369363,0.004937179854141465,0.019058643674326525,0.011083470454373554,0.022966323468631134,0.0323304105926512,0.013123422010903647,0.021309260765353315,0.010801663260466596,0.007199894429904069,0.006181297492466513,0.011119223847563876,0.005554108035535737,0.0034494498677494637,0.00785230784852783,0.004802905032783038,0.005314717040320468,0.0033937050663252312,0.004566575263003815,0.005091234057743645,0.004193204411172951,0.002805997575237889,0.004913581549613879,0.000741471817570187,0.001389721266893981,0.0024667086541841146
4639,20,2.08706338080268e-08,1.0581700635205145e-08,7.3923805825196295e-09,1.5781810520282743e-08,2.6507285466173267e-09,9.776838613753299e-09,3.948428693978443e-09,6.45312812049758e-09,5.529441213116406e-09,1.2267745468902366e-08,7.68698571988895e-09,9.300280434920039e-09,2.3391309279929597e-09,4.5933725529647045e-09,5.3766967926829754e-09,2.891248796510618e-09,1.8349855875770028e-09,1.501251684110098e-09,3.597557975261147e-09,2.254994634873171e-09,0.904957461022369,3.1841797754633026e-09,4.688354313197943e-09,2.6826241762832517e-09,1.5486984522352262e-09,1.6223442334494648e-09,3.5323962239850363e-10,1.2130567246808521e-09,7.945231335482292e-10
4640,-1,2.1647234006592205e-44,1.8383156944553615e-10,1.6842212473277346e-45,1.9390505109685732e-10,4.8943051844924997e-45,0.04784771188170005,1.352482824152498e-10,1.6898616780209894e-10,9.333125281075135e-11,8.686391374180742e-45,0.42364894483647286,9.484507723011394e-45,0.13929242911763787,1.8625074333643896e-11,1.2111758266861104e-45,6.182590588251755e-46,1.4241761193083362e-46,3.504027997007782e-11,2.7358902690510033e-45,7.018579644887636e-45,2.8404349433697115e-45,4.509580833183362e-45,3.9774455289306165e-45,2.7475685568350854e-11,2.6565201758175987e-45,1.1728335127944603e-45,3.299809042367518e-48,1.2420877195657433e-45,4.1391902140672414e-11
4641,-1,0.010215367264334153,0.013733372731600337,0.00753231714813532,0.01829036087102508,0.0021370022288770274,0.008223505000473544,0.004358811560407199,0.007824610266575717,0.006014150833692585,0.004939464939530708,0.007328564899772353,0.00446992689653643,0.002460692798133071,0.002413177541634004,0.005109706769596441,0.0024781109373069217,6.522240893213205e-05,0.0018956410650671184,0.00216991765929963,0.002261520218079843,0.0015516082824177007,0.0019671541436371807,0.0022067225322415463,0.0017296807896760142,0.0011752647110400965,0.001157412085841553,7.200297060571597e-14,0.0005994514691420926,0.0009290235690869584
4642,14,1.1524317800335162e-14,1.0806838357769586e-14,1.5705836949254113e-14,1.199366347272629e-14,2.3324088410469054e-15,8.954144054719071e-15,3.944288780800976e-15,6.574539736232299e-15,4.324153795689466e-15,5.436112787469537e-15,6.816272872824968e-15,4.43720145524359e-15,1.966129559141672e-15,2.1048893894673555e-15,0.9441169893982415,3.775840559798815e-15,1.5411559450952776e-15,1.4096479817664997e-15,2.091569417731175e-15,2.4883455880615277e-15,1.3632077756434083e-15,2.448194226529954e-15,1.896582214600603e-15,1.473390199916686e-15,1.6490535578493352e-15,1.3327982471665398e-15,2.2146016150711595e-16,6.654595899399095e-16,7.533996101802824e-16
4643,8,0.020938025487603353,0.03110544126858394,0.014888957931239117,0.03428446165705801,0.004342305422018207,0.01678593683346969,0.009628595519698371,0.018966955855871173,0.4085898855366864,0.0117952460272943,0.018756402877366213,0.009682470663203102,0.00629096862930309,0.0053279074910714055,0.009844072197534717,0.004951288395899681,0.0031622722693811604,0.0057702063415403905,0.004250292596126609,0.004554996720248387,0.0030423134939319904,0.004044656860224858,0.004540371391699103,0.0037331866894601776,0.0024740572876255818,0.004274596471152812,0.0006346949323881235,0.0012236948394597608,0.0021321007215917356
4644,12,0.025587487862036268,0.02712687043387409,0.01609121988293002,0.03470452358803091,0.005641015235390141,0.022024782344931892,0.013395027794429333,0.0190203876020178,0.015219708693238283,0.013562491284186597,0.03910790079468291,0.012084944988125576,0.01951957412291388,0.005375330701837311,0.011644350746900945,0.006374564735577378,0.003162310512651945,0.004322430309860501,0.004646804319356454,0.0056311319422307346,0.0034398758067823703,0.005213863751695071,0.004874020607065946,0.0050355838485736625,0.0030400709433039243,0.004694145660413044,0.0007832736417179077,0.0014580548705895504,0.0030461951627521323
4645,-1,8.822778434588769e-20,1.2758686246107245e-19,4.757007372757626e-20,1.5641434511876568e-19,2.0375607833410104e-20,1.033815390233063e-19,7.241855178091993e-20,1.006409508271856e-19,6.97942711385266e-20,4.232010178315476e-20,0.8367350253253021,3.9862887849775047e-20,8.526944571928262e-19,2.1528332781461057e-20,3.537131304922932e-20,1.941750462149389e-20,8.122412665764838e-21,2.1759598905489186e-20,1.4660773579473446e-20,2.0745924760261122e-20,1.1020901309534453e-20,1.8880505724178805e-20,1.5507830710647145e-20,2.4216111008596892e-20,1.0867565612729972e-20,1.1690725656525514e-20,1.4013791959618378e-21,4.997213165106653e-21,1.66066980099636e-20
4646,9,0.03227397092516479,0.01784409918275685,0.013599150030207178,0.024723029568095273,0.004945278988761554,0.016265982990289144,0.006786929877178729,0.011054408069411237,0.009784279248377672,0.043775239980138096,0.014187459476172587,0.01899269669544263,0.004206618592208359,0.006225082049856106,0.009953430377692802,0.005665265806346284,0.0035490507659950814,0.0026121343913926586,0.005998060698608554,0.0040183863401384344,0.005076049781888706,0.005257145219140117,0.007443804346630575,0.004222910519287596,0.002826437509286107,0.0028315655143066392,0.0008296151957577278,0.0018308434084085405,0.0013630715094227897
4647,-1,8.020183076995794e-16,1.5567882986891071e-15,4.859203011474765e-16,1.6855946022302685e-15,1.624441210801671e-16,7.522746519587655e-16,5.062316464982451e-16,1.0067933136839303e-15,0.6301697030830833,4.4358020779159983e-16,1.0260338639690808e-15,3.7578092205381706e-16,3.376982039717856e-16,2.3818239998668464e-16,3.2888378389138654e-16,1.6835515977824067e-16,1.0514427901843902e-16,2.810529891680065e-16,1.5630465298952216e-16,1.6630516242924334e-16,1.1805564102047647e-16,1.5367805108225642e-16,1.749372367963679e-16,1.8126978211838114e-16,9.382246678813985e-17,1.3102403330045856e-16,1.3471327889925927e-17,4.6377121636472376e-17,1.1730223294632638e-16
4648,-1,0.0031411822915440547,0.0038143735917408363,0.015790915107004453,0.003331378613726656,0.0006340996266752799,0.0029667638397901227,0.001153985042635827,0.0019859795712522587,0.0012831878981332493,0.0014009509975841138,0.0019709054639555144,0.0012445885359884884,0.0005745458553997061,0.0006071547476170264,0.04321162297227075,0.006273365294575241,0.0002473152074101077,0.00042557823825022806,0.0005783900109264785,0.0006958837428349005,0.00038249471790328704,0.0006551826223002875,0.0005356824693416277,0.00041570479393224685,0.00044389327202499796,0.00028760922840623796,5.753019955262158e-06,0.00018135357951043032,0.0002217207770739974
4649,7,0.024366733477941094,0.0694225226833041,0.020390459576812424,0.06234481814798552,0.0051527778008273115,0.022597910188734954,0.01569686555202785,0.06407979453861,0.01706932475063619,0.012637530288398079,0.02330435425132567,0.010296702290881237,0.007516233346524449,0.011346955396957507,0.011858827773172405,0.005465163363880545,0.0031117773379458055,0.014547518561813601,0.004875949526409023,0.0063078258697696205,0.003339227562475,0.004784525780379051,0.004889699975694122,0.0048025563730651425,0.0030173358551261087,0.004290695201787978,0.000631158356480057,0.0014650299257191548,0.0034406612105193223
4650,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994059485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999988083477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,10,0.00598975857558455,0.005730526687968023,0.003556420847304063,0.00730599741053518,0.0013757867986445402,0.005120649786007622,0.003014366486792915,0.004108071699319605,0.003053588870293396,0.002944543065140561,0.7023770222246478,0.0027485962387824967,0.0037387496010995655,0.0011502037106519204,0.0026978713080829065,0.0015369433648188136,0.0006644527907707648,0.0009005962507730521,0.0010081189524431254,0.0012975288924988765,0.0007334213666024615,0.0012947051979327637,0.0010297534506039554,0.0011470295860856823,0.000736517929577993,0.0008184012013722237,0.0001630657676551904,0.0003352591353091613,0.0006374793576410865
4653,1,0.012500848984554695,0.5221469193104777,0.010876767016148804,0.05247602764201849,0.0024902218322597723,0.014453418678853977,0.01251014321103891,0.04337841180163107,0.012528578698308543,0.006168445189741413,0.01618214236835054,0.005171729061184523,0.004986966571277538,0.006658033620773496,0.0059365047118249085,0.002593645173921854,0.0014845644274264608,0.00988529207693084,0.0023586915673287864,0.002838273891490175,0.0016647320867832923,0.0024460738465582367,0.002400407146493784,0.003496063788525755,0.0016060308771491305,0.0015615265782343711,0.0001825159922141082,0.0007392460219031838,0.002789234135127481
4654,2,1.4990275656104155e-06,1.1953534625872483e-06,0.8845687094180518,1.3863819348368805e-06,2.750532650755805e-07,1.0515367638960834e-06,4.557935150872713e-07,7.338209682898025e-07,5.050343213148259e-07,6.741262250916856e-07,8.132954921513703e-07,5.562397102595829e-07,2.3123745985201164e-07,2.5235761225693764e-07,5.2434089256982064e-06,5.157140810764009e-07,1.9044318511751986e-07,1.5792091212497786e-07,2.5280063428360104e-07,2.706966039108542e-07,1.689208458681653e-07,3.156114464195812e-07,2.308843298624951e-07,1.7376528812177727e-07,2.3285919157448243e-07,1.5424770558878823e-07,2.8249089322881133e-08,8.422582326157338e-08,8.648330991820488e-08
4655,-1,4.234254699326618e-152,0.9523696188747528,2.428089431764456e-152,1.1271283237591254e-147,8.41489634219518e-153,1.7156798101558336e-150,4.1594680940827657e-150,5.278642618052431e-148,4.624155548279988e-151,1.925256248081922e-152,4.8521629710203124e-151,1.7510801706779576e-152,1.4946348408858377e-151,6.821537539269216e-149,1.3053709791457018e-152,5.724155701007069e-153,2.72793781146369e-153,9.229766374237486e-149,7.241216917704652e-153,9.999532929433195e-153,5.629865376769766e-153,8.275315912926537e-153,8.128562321965175e-153,7.353375050393592e-151,5.449647243040534e-153,3.7099906442275487e-153,1.67613895593966e-154,2.507266832281303e-153,7.680676079051966e-151
4656,8,0.0015843106546036495,0.002084149905979489,0.0010499116028706988,0.0023641780545916712,0.0003219701010059914,0.001240118653778621,0.0006948940555923857,0.0012696913470161362,0.7588004051540839,0.000909290456393886,0.0014168736645257841,0.0007551846385770995,0.0004613154585575371,0.00038530588186937506,0.000724398214569753,0.000374387125688848,0.00024936411108555717,0.00034448207613100077,0.000315938406258435,0.00032001166242742924,0.00023231721335835367,0.00030442473447555185,0.00034380287017766976,0.0002838874795603561,0.00018442109656472154,0.0002788118716773864,4.3478115034709724e-05,9.10822523002974e-05,0.000152249403453757
4657,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994059485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,1,0.0,0.9999999967289597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994059485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999992396649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,-1,8.652604397584685e-20,3.3105160774374713e-15,2.489733075820471e-20,3.530336382786116e-15,2.0308761861556347e-20,0.2040558270943343,0.26033701386007624,3.222446671192305e-15,7.94795491254231e-18,3.731878764414931e-20,9.13918273637086e-18,3.615041605794972e-20,2.689621901698578e-18,3.5722512798192546e-16,1.919867013539268e-20,9.051004456429884e-21,3.1907972441109703e-21,6.693091055209994e-16,1.282032536842311e-20,2.3832551784631126e-20,1.1184622289300782e-20,1.8513813111422185e-20,1.5292411082081833e-20,0.08841994329036404,1.04868910735786e-20,7.413958967773779e-21,1.704646039417966e-22,4.9120299400337425e-21,0.0722041639418401
4662,-1,1.1659387976742125e-16,6.561469273227032e-17,4.308082888546874e-17,9.240097612615206e-17,1.6445066677288403e-17,5.538870091346146e-17,2.321526001100951e-17,4.0443547712817933e-17,3.473938657308279e-17,7.740359178271774e-17,4.6265898700746e-17,5.3419315627012095e-17,1.421147856352769e-17,2.7365076329331046e-17,3.020094913203672e-17,1.6110903882321373e-17,1.0289512290781281e-17,9.732748691953579e-18,3.1379584714898346e-17,1.402107938332934e-17,2.3241953529017294e-17,1.9140515633567696e-17,0.3102388180653082,1.585680278577443e-17,1.0040130089509796e-17,9.198841257930782e-18,1.6913920471617016e-18,7.00358340954965e-18,4.7512155218714906e-18
4663,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999994059485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4664,-1,1.4022288830689552e-36,0.09131827170910264,3.927018914836096e-41,0.10639351862152344,3.145731027328521e-37,0.0394522543652281,0.04023964141341963,0.08023286017918393,0.04003758521292422,5.199402958542377e-37,0.06520899302477327,5.7461263535507924e-37,0.020265818515180577,0.008833689584189596,2.6116376863387664e-41,1.1327627870101021e-41,7.985833535034643e-43,0.014863923330881202,1.6990910838853121e-37,2.981516541319436e-36,1.8413518982002256e-37,2.8834744212648202e-37,2.598303637165421e-37,0.008160388360013489,1.762216412958346e-37,8.129661479246216e-40,2.6872951097841926e-45,8.287066042529683e-38,0.009305557524752178
4665,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991712454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,-1,1.4872002634141776e-26,0.06425197416213901,3.321488270079267e-31,0.08272139229072423,3.5653259789499565e-27,0.046935508200458435,0.044293765844422496,0.058095624953550945,0.03951497926498982,5.5231829376491274e-27,0.11151243181599081,6.493516171893822e-27,0.031627398137515375,0.006436110586241409,2.463930783795298e-31,1.2514654969965102e-31,7.784584644589506e-33,0.012223642593422568,1.672624791385219e-27,2.778611225698028e-26,1.8910444480613766e-27,3.1942281587251768e-27,2.6492988670115315e-27,0.012158775991077012,1.8252418243941323e-27,8.550859771148284e-30,2.8966356646598615e-35,8.50314284966756e-28,0.011271932406527569
4667,-1,1.589425665608021e-83,1.1999332250676504e-79,6.759907223828356e-84,0.8720484301449708,3.4094308494993087e-84,6.088358552672533e-82,1.3205484058666806e-81,8.872714339288604e-80,1.4373993435609325e-82,7.491412734565782e-84,1.6835076379360073e-82,6.5795969756059375e-84,5.366492593363785e-83,1.1758350673219299e-80,4.544897163210199e-84,2.0404346263423732e-84,9.402290174245822e-85,1.4718824322735902e-80,2.8019279799036185e-84,4.144155212826063e-84,2.2416578863815766e-84,3.1412249821943597e-84,3.146554760407635e-84,2.3646761123850386e-82,1.8949295111632287e-84,1.7867590582816135e-84,6.2656486813255796e-86,9.395754634881579e-85,2.4824112688983427e-82
4668,-1,0.06272547068092502,3.024907865689733e-11,4.1848802016622735e-13,0.007975518008190671,8.525179764426019e-11,0.003965387225507255,1.2291839077589372e-11,2.3617663783257997e-11,2.1121313516284736e-11,0.040304232917752654,3.068526399112167e-11,0.03409696697204095,9.031609812631825e-12,0.00925143863220738,3.14612471033172e-13,1.7382944275505834e-13,3.308792336750571e-14,5.547052245981103e-12,0.007672481221594633,8.799901573037928e-12,0.009903303110459744,0.010479154662083927,0.01362960367008847,0.006024168396021503,1.4112076767748082e-06,5.027474704553665e-13,2.5967176489185867e-16,0.0034753668597878352,2.963167739769136e-12
4669,3,0.022967044230238456,0.038202247100554275,0.01637895888353142,0.38081842806107585,0.004771925739164681,0.019341922049531057,0.011379941202278405,0.025507303138013415,0.01367102514701391,0.012756914630248108,0.018256741241657007,0.009820806354787107,0.006066299419935586,0.006451258872716529,0.010624989632224784,0.005138745529440103,0.0030981970833015115,0.00595856902730769,0.004877036294562941,0.005275296053304888,0.003442947608149766,0.004376608272049394,0.004987685179037976,0.00412392208470616,0.002653177333665032,0.004761914983120782,0.000719278996562124,0.0013802811396881121,0.0024894433748759567
4670,-1,1.1561057996326187e-88,8.190562331908219e-85,2.223743226975587e-89,8.628738195823932e-85,2.654068514661988e-89,2.965093753462194e-84,4.6676847612615745e-85,7.328296124879423e-85,4.584789982713902e-85,4.9953323157795884e-89,0.5107874679218322,5.349145821530319e-89,0.1432096157442591,8.175744320600227e-86,1.621232883144392e-89,8.757477323055958e-90,2.6454499367577754e-90,1.6228079971033128e-85,1.6118892476266485e-89,3.0403801638042305e-89,1.5092276263876667e-89,2.408543719747678e-89,2.137580066718259e-89,1.30464171462968e-85,1.3872946687979679e-89,8.551123352250856e-90,1.1984396837974039e-91,6.605679115810588e-90,1.2278788489719415e-85
4671,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999991304495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,-1,1.111686262420859e-36,0.1196980276913151,3.501322453804644e-59,0.15384276824948429,2.2367536108836333e-37,0.07074245931985311,0.0445289069096219,0.08866671011267095,0.1044656159540926,5.067153562214677e-37,0.10256721075460526,5.207683147463035e-37,0.033165374035712604,0.010279330622316573,2.5053602667833773e-59,1.2779303356183616e-59,1.9919828355519657e-61,0.02224229605488925,1.4643152701594016e-37,1.7910126982325494e-23,1.827582755232345e-37,2.0854172652210106e-37,2.5986311032802694e-37,0.012166082819997532,1.2151823818579269e-37,1.8278162160869394e-53,1.0800345021615282e-64,6.37357643804627e-38,0.01112857497251209
4673,16,0.036900190077656804,0.02806655728086893,0.021974198587892194,0.034479196237493834,0.0064625065669008,0.02270436061668576,0.009734980328068845,0.016094509983013993,0.015345647381885676,0.021511407857568072,0.01912971643069579,0.016542617627717866,0.00564677711891389,0.007847044703894617,0.016736914367455096,0.008705557341270343,0.03176950989622414,0.0038680636848231714,0.007158320998217631,0.005656707104533237,0.005187747292871062,0.006688386583569241,0.007175788470313495,0.004719918410613996,0.004008750971102822,0.0041159338866334294,0.0009962012692051544,0.002018145861109286,0.001932537040840507
4674,5,0.010092729875536477,0.013264019078278292,0.006076004220060538,0.017599199496180024,0.0023862741593497216,0.6067831506608392,0.008718886322196917,0.009582771225041682,0.0060647970926992895,0.005255134477891226,0.011902582831279804,0.004360514735785262,0.003699811385838323,0.0023253127483823088,0.0045901223963999895,0.002250805399510741,0.001145377395858018,0.002058512007288012,0.0018611297753567137,0.002445669967372769,0.0013608614296031535,0.002110519018764748,0.001863832296322636,0.006343189609360431,0.0011772379079013824,0.0017069072187148172,0.00022334941441836962,0.000575447290330797,0.001990835278522372
4675,-1,3.75200147343735e-82,0.10753824174920466,7.01480564432635e-83,0.22548647205260647,7.74971760839606e-83,1.0823579953480512e-35,0.012986027848131843,0.11753194459660238,1.973077902439609e-75,1.6690335580794727e-82,1.023844061796967e-76,1.599367018536472e-82,3.3898709428052368e-77,0.014598411687378519,4.4954679503952666e-83,2.1507638994796113e-83,7.663235695387776e-84,0.02734379886535034,5.929388201322732e-83,1.0025277408298464e-82,5.5371188880590655e-83,7.19142148297535e-83,7.979484132786862e-83,4.865898576008438e-36,4.403656715359772e-83,2.8160207410796703e-83,2.503627052205138e-85,2.2402675495681545e-83,5.33208947642744e-36
4676,-1,0.014330765593092409,0.00501864931910386,0.0027425352805702753,0.00784877364255878,0.0013555239088124155,0.004573853857649338,0.001771503808264938,0.0031504876976534975,0.00273666346950533,0.009872815979172491,0.0035884185414118723,0.006506547946074132,0.0011029528524933022,0.0032912631622387524,0.0019295277109815463,0.0010218157896471475,0.0006063099086021499,0.0007594465716909336,0.0053193872315083065,0.0010905187649508405,0.002964454781684449,0.0023595990850108547,0.30523332259946356,0.001747124761494241,0.0009678939720971783,0.0005921691608548107,5.9892895860821665e-05,0.0008537703512213177,0.00037041807312903995
4677,10,0.00043509303908041377,0.0004194525804469813,0.00025921036734919095,0.0005346494046446306,9.98610278716777e-05,0.00037322334476142964,0.00022045802809480763,0.00030165555979451723,0.0002232560127848299,0.00021446616362981406,0.81949556473408,0.000200024365651034,0.0002811142954244941,8.409127259791804e-05,0.0001953143098353914,0.00011099152277590947,4.83108220385331e-05,6.612626928211233e-05,7.3564359114894e-05,9.497400905679384e-05,5.349943367551276e-05,9.363149108701438e-05,7.526019295880755e-05,8.351645141756762e-05,5.343258086884946e-05,6.020299660886918e-05,1.1995487677827e-05,2.4433992343324366e-05,4.686633669605513e-05
4678,-1,4.693939108214256e-40,3.135657884283127e-06,3.1941388907774847e-41,3.2568846207001263e-06,1.1448144449752056e-40,0.040836991810619186,1.7777666225505795e-06,2.7816609932130545e-06,1.6853424222232043e-06,1.8192288192193036e-40,0.47794501944088497,2.113391548138489e-40,0.09077896309755097,3.086688845886358e-07,2.4338037760216267e-41,1.338878040481277e-41,2.81349526851269e-42,6.049282924758402e-07,5.541239200037873e-41,1.369387290584786e-40,5.687533835591446e-41,1.035345582030142e-40,7.986926874275824e-41,5.537208474729628e-07,5.717968149078106e-41,1.599386589692218e-41,6.990485658306345e-44,2.6433593787810933e-41,4.35472666023237e-07
4679,-1,2.07166386251265e-11,4.6751467644163245e-11,1.1568647005200733e-11,5.0890911859075606e-11,4.220701249400049e-12,2.1778592047694843e-11,1.5894337772125166e-11,3.161677687064271e-11,0.8045716320054761,1.137703119741904e-11,3.292301363386091e-11,9.860927907499625e-12,1.077465678182509e-11,6.790007712801162e-12,7.932777930966646e-12,4.0885838959798285e-12,2.492493484706926e-12,8.703695674762161e-12,3.967372368581796e-12,4.281995004157534e-12,3.0443060071195816e-12,3.976518136764382e-12,4.526942268401329e-12,5.512015212202572e-12,2.4101580386274124e-12,3.096246876769833e-12,2.783016821902864e-13,1.1947719836016063e-12,3.7599313620510555e-12
4680,5,0.0013623733829451175,0.0023740363575726546,0.0005680225526968738,0.003303019848073475,0.000317725672756601,0.8039847571342068,0.0011526187639966697,0.0017823209336587278,0.0012386836068714034,0.0006314095232702021,0.0021328892150508615,0.0005427775601754548,0.0006290635489376796,0.0003626737865252487,0.0004480710080927166,0.00020180653312491448,9.049673690096798e-05,0.00037886260668875684,0.00023182314127576624,0.000322085971110426,0.0001777822794103176,0.00028735885471515687,0.0002384862451325481,0.0004173264969822434,0.00015715651410189553,0.000128193671221475,7.867063480779001e-06,7.810828861134339e-05,0.00025027093397510925
4681,6,0.016307755741238942,0.01798213396212178,0.01169910008934485,0.023112557957696733,0.0037070100206226344,0.01613258266086109,0.018528119151774373,0.012820084393112014,0.007942748105126898,0.008387282223004876,0.01731947426576787,0.006941147959311173,0.0053031666543325705,0.003398938025581023,0.008579989783596973,0.00420877599478147,0.0020980239736948267,0.002590119422976411,0.0029905260387597084,0.00421626605364606,0.0021212917379436107,0.003431392446512009,0.002937876787425944,0.0034405667257721407,0.0020116957380878677,0.003184909803819666,0.0005805816157002613,0.0009330588463835018,0.003976807521389257
4682,-1,6.133260628354464e-16,8.660375489991665e-14,2.8373340794840905e-16,0.35852105112709914,1.2770467788703777e-16,3.84098916407109e-15,6.854449921276725e-15,8.725174274880923e-14,2.3019711179526784e-15,3.031816616494899e-16,2.8959189026891666e-15,2.615634629151565e-16,9.685406036813165e-16,1.1434716477623207e-14,1.8491611687736075e-16,8.958016717466459e-17,4.29946685712452e-17,1.7441552420170382e-14,1.1354490938867123e-16,1.4864834353398939e-16,9.074148443480236e-17,1.1780642116690658e-16,1.2970400543181406e-16,1.4514877553438687e-15,7.150911349806525e-17,9.01732134888369e-17,3.7675624143446545e-18,3.663963465686372e-17,1.5622444450690812e-15
4683,1,0.032113763660339696,0.1534464852581032,0.023442353152476822,0.0721060482399811,0.006389969549486665,0.02666854658473029,0.015496231828726366,0.03520898200397232,0.02095036482527151,0.01800928608393346,0.024932882512955414,0.013607774303415919,0.008049511055967027,0.009037652578389527,0.015131108960842672,0.007176437855131884,0.0046876801131340165,0.008629125410629112,0.006826324850959769,0.0068351379016398294,0.004847691069894594,0.006053986899261942,0.006970019364375791,0.005643919320186139,0.0037308637471970317,0.005669843828659019,0.0008816506432164551,0.0019046722678016817,0.0033170169364553277
4684,-1,0.0004350255927696958,0.00010514953967696809,7.601738351735453e-05,0.00015259615406142113,3.347903691988262e-05,0.00010799284326006806,4.1705185067529126e-05,6.706421184940193e-05,5.966065550381291e-05,0.00015281403549907463,9.371277059342024e-05,0.28631538507145776,2.6973631553995482e-05,5.436182125507485e-05,5.680622092409323e-05,3.332508945201092e-05,1.81435159744274e-05,1.582880200391596e-05,3.506573674880059e-05,2.5331466752677936e-05,4.678265327238882e-05,5.1995192360801366e-05,4.153334894204077e-05,2.9632085685281465e-05,1.959616245279403e-05,1.5534061550099385e-05,3.2484697446766474e-06,2.375282859209485e-05,8.475858012828817e-06
4685,-1,4.430470535553767e-182,0.07467513512469545,2.1945587249335017e-184,0.08684415513660781,1.019705377411781e-182,0.036668038418743165,0.045014220995141914,0.06828943856530846,0.03983738636563011,1.682092672820815e-182,0.17791449885935942,1.9929016846023475e-182,0.04816855039252567,0.007549513870489199,1.594749218189096e-184,8.550559860962757e-185,1.0677867580636933e-185,0.014648640452158872,5.045798249637655e-183,2.1570879547840528e-182,5.6410735434118245e-183,9.357789859042069e-183,7.97617305823927e-183,0.011618426307398165,5.453717232421067e-183,5.073486111577695e-184,1.0341226947100247e-187,2.5355693535535764e-183,0.0118166333653642
